CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,COMUNIDAD_AUT
CLIX2087,3,5,1,1.0,1,1,1,1,1,1,0,0,4.0,1,3.0,1,3605,22271,1,1,13
CLIX2088,3,5,1,1.0,1,1,0,1,1,1,0,0,2.0,1,0.0,1,2909,20872,1,1,0
CLIX2090,3,5,1,1.0,1,1,0,0,1,1,0,1,0.0,1,2.0,1,4909,17558,1,2,8
CLIX2091,3,5,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,4909,0,1,1,1
CLIX2092,3,5,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,4909,0,1,0,1
CLIX2093,3,5,1,2.0,1,0,0,1,1,1,0,0,4.0,1,0.0,0,5374,26850,1,1,8
CLIX2094,3,5,1,2.0,1,1,0,0,1,1,0,0,3.0,1,3.0,1,5448,18785,1,2,8
CLIX2095,3,5,0,1.0,1,0,0,1,1,1,0,0,2.0,1,0.0,0,2561,11478,1,2,0
CLIX2096,3,5,0,1.0,1,1,0,1,1,1,0,0,3.0,1,0.0,1,5290,26871,1,2,13
CLIX2097,3,5,0,1.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,5290,20767,1,2,11
CLIX2098,3,5,0,1.0,1,1,0,1,1,1,0,0,4.0,0,0.0,0,4922,0,1,1,0
CLIX2099,3,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,4751,0,1,2,17
CLIX2100,3,5,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,4751,0,0,0,17
CLIX2101,3,7,1,1.0,1,2,0,1,1,0,0,0,0.0,1,2.0,0,2708,13352,1,2,13
CLIX2102,3,7,1,1.0,1,0,3,1,1,0,0,0,0.0,1,3.0,1,2662,26951,2,1,17
CLIX2103,3,7,1,1.0,1,2,0,1,1,1,0,1,4.0,1,3.0,1,2708,15370,1,2,16
CLIX2104,3,7,1,1.0,1,1,0,1,1,1,0,0,2.0,0,0.0,1,5080,0,1,2,6
CLIX2105,3,7,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,6431,0,1,1,15
CLIX2107,3,7,1,1.0,0,0,0,0,1,1,0,0,3.0,1,2.0,0,2561,27922,1,2,2
CLIX2108,3,7,0,2.0,0,1,0,1,1,1,0,0,4.0,0,0.0,0,6442,0,1,1,13
CLIX2110,3,7,0,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,4751,0,1,1,0
CLIX2111,8,6,0,2.0,1,0,0,1,2,1,1,0,3.0,1,3.0,1,751,18079,2,1,8
CLIX2112,8,6,0,2.0,1,0,0,1,1,0,0,0,3.0,0,3.0,1,751,9611,1,1,13
CLIX2113,8,6,0,2.0,1,0,0,1,1,1,1,0,3.0,1,1.0,0,0,8119,2,2,14
CLIX2114,8,6,0,2.0,1,0,0,1,1,0,1,0,4.0,0,3.0,1,0,9246,2,1,13
CLIX2115,8,6,0,2.0,1,0,0,1,0,0,0,0,4.0,1,3.0,1,2476,14713,2,2,0
CLIX2116,8,6,0,2.0,1,0,0,1,1,0,1,0,3.0,1,2.0,1,1098,16391,1,1,13
CLIX2117,8,6,0,2.0,1,0,0,0,1,1,0,0,4.0,1,0.0,1,1098,14308,1,2,8
CLIX2118,8,6,0,2.0,1,2,0,1,1,0,0,0,2.0,1,0.0,0,3669,21726,2,1,10
CLIX2119,8,6,0,2.0,1,2,0,1,1,0,0,0,3.0,1,3.0,1,1829,12868,1,2,15
CLIX2120,8,6,0,2.0,1,2,0,0,1,0,0,0,4.0,1,0.0,0,1829,8108,1,1,0
CLIX2121,8,6,0,2.0,1,2,0,0,1,0,1,0,4.0,1,0.0,0,1829,15637,1,1,8
CLIX2122,8,6,0,2.0,1,0,0,1,1,0,0,0,0.0,1,0.0,0,1829,9000,1,1,13
CLIX2123,8,6,0,2.0,1,1,3,1,1,1,0,0,3.0,1,1.0,0,2727,14769,1,1,8
CLIX2124,8,6,0,2.0,1,2,0,1,1,0,1,0,2.0,1,2.0,0,1829,13415,1,2,16
CLIX2125,8,6,0,2.0,1,1,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,0,17
CLIX2126,8,6,0,2.0,1,1,0,1,1,1,0,0,2.0,1,3.0,1,2727,17241,1,2,0
CLIX2127,8,6,0,2.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,2727,11095,1,2,8
CLIX2129,8,6,0,2.0,1,1,0,0,1,1,0,0,3.0,1,0.0,0,2727,18790,1,1,0
CLIX2130,8,6,0,2.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,2727,16458,1,2,8
CLIX2131,8,6,0,2.0,1,0,0,0,1,0,0,0,4.0,1,2.0,0,1829,13352,1,2,17
CLIX2132,8,6,0,2.0,1,1,0,1,1,1,0,0,4.0,1,0.0,0,1829,7156,1,1,8
CLIX2133,8,6,1,1.0,1,0,3,1,1,0,0,0,0.0,0,2.0,1,828,16072,2,1,8
CLIX2134,8,6,1,1.0,1,0,0,1,1,0,1,0,3.0,0,2.0,1,0,19943,2,1,17
CLIX2135,8,6,1,1.0,1,0,0,1,1,0,0,0,4.0,0,3.0,1,780,23993,2,1,13
CLIX2136,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,1,3.0,1,828,15065,1,2,6
CLIX2137,8,6,1,1.0,1,0,0,0,1,0,1,0,2.0,1,2.0,0,0,19411,2,1,8
CLIX2138,8,6,1,1.0,1,2,0,1,1,0,1,0,4.0,1,2.0,0,1141,11167,1,1,7
CLIX2139,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,1,2.0,0,2662,16726,2,2,8
CLIX2140,8,6,1,1.0,1,2,0,1,1,1,0,0,4.0,1,2.0,0,1141,16470,2,2,0
CLIX2141,8,6,1,1.0,1,1,0,1,1,0,0,0,4.0,0,3.0,1,1141,0,2,2,0
CLIX2142,8,6,1,1.0,1,2,0,1,1,0,1,0,2.0,0,2.0,0,2539,15455,1,1,17
CLIX2143,8,6,1,1.0,1,0,0,0,1,0,1,0,3.0,0,3.0,1,2662,5320,1,1,8
CLIX2144,8,6,1,1.0,1,1,0,1,1,0,0,0,0.0,1,3.0,1,2226,8785,2,0,17
CLIX2145,8,6,1,1.0,1,1,0,1,0,0,0,0,4.0,1,2.0,0,1141,10172,2,1,13
CLIX2146,8,6,1,1.0,1,2,0,0,1,0,1,0,3.0,1,2.0,0,1141,18970,1,2,11
CLIX2147,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,1,2.0,0,1141,13711,2,2,7
CLIX2148,8,6,1,1.0,1,0,3,1,1,0,0,0,4.0,1,3.0,1,1141,15206,2,1,8
CLIX2149,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,2988,14639,2,2,8
CLIX2150,8,6,1,1.0,1,2,0,1,1,0,0,0,4.0,1,1.0,0,1141,12895,1,1,13
CLIX2151,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,2988,5903,1,1,8
CLIX2152,8,6,1,1.0,1,0,3,1,1,0,1,0,3.0,1,2.0,0,2854,30470,2,2,13
CLIX2153,8,6,1,1.0,1,2,3,1,1,0,0,0,3.0,1,3.0,1,2823,23594,1,2,17
CLIX2154,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,3.0,1,2988,13539,1,1,8
CLIX2155,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,1.0,1,2988,17412,1,1,8
CLIX2157,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,1.0,0,2988,16510,1,1,1
CLIX2158,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,1,3.0,1,1903,17533,1,2,7
CLIX2159,8,6,1,1.0,1,1,0,1,1,1,1,0,2.0,1,1.0,0,2988,28452,1,1,8
CLIX2160,8,6,1,1.0,1,0,0,1,1,1,0,0,2.0,1,0.0,0,1903,16347,2,1,0
CLIX2161,8,6,1,1.0,1,2,0,1,1,0,0,0,2.0,0,3.0,1,2823,0,2,2,17
CLIX2162,8,6,1,1.0,1,0,0,1,2,0,0,0,3.0,1,0.0,0,1903,16850,1,1,17
CLIX2163,8,6,1,1.0,1,0,0,1,1,0,0,0,4.0,1,3.0,1,1903,16955,1,2,13
CLIX2164,8,6,1,1.0,1,0,0,1,0,0,0,0,3.0,1,2.0,0,1903,13893,1,1,13
CLIX2165,8,6,1,1.0,1,0,3,1,1,1,0,0,4.0,1,2.0,0,3682,34089,2,2,13
CLIX2166,8,6,1,1.0,1,2,0,0,1,0,0,0,4.0,1,3.0,1,1903,15801,1,2,7
CLIX2167,8,6,1,1.0,1,1,0,1,1,1,0,0,2.0,1,3.0,1,2799,8200,1,1,0
CLIX2168,8,6,1,1.0,1,2,0,0,1,1,0,0,2.0,1,3.0,1,1903,28550,1,2,0
CLIX2169,8,6,1,1.0,1,2,0,1,1,1,0,0,4.0,1,0.0,0,3743,19169,1,2,8
CLIX2170,8,6,1,1.0,1,0,3,1,1,0,0,0,1.0,1,1.0,0,1903,9820,1,2,8
CLIX2171,8,6,1,1.0,1,0,0,1,1,0,0,0,1.0,1,0.0,0,1903,22178,1,2,6
CLIX2172,8,6,1,1.0,1,0,0,0,1,1,0,0,0.0,1,3.0,1,3682,16790,1,2,7
CLIX2173,8,6,1,1.0,1,2,0,1,2,0,1,0,4.0,1,2.0,0,1903,17252,1,1,17
CLIX2174,8,6,1,1.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,2823,18649,1,2,11
CLIX2175,8,6,1,1.0,1,1,0,1,1,1,0,0,4.0,1,2.0,0,4639,16848,1,1,8
CLIX2176,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,1,0.0,0,1903,19021,1,1,11
CLIX2177,8,6,1,1.0,1,1,3,1,1,1,0,0,4.0,1,3.0,1,2799,17261,1,1,7
CLIX2178,8,6,1,1.0,1,2,3,1,1,1,0,0,2.0,1,3.0,1,1903,13479,1,1,7
CLIX2179,8,6,1,1.0,1,1,0,0,1,1,0,0,2.0,1,1.0,1,2799,29839,1,1,5
CLIX2180,8,6,1,1.0,1,1,0,0,1,1,0,0,4.0,0,1.0,0,2799,0,1,2,17
CLIX2181,8,6,1,1.0,1,0,0,0,1,0,1,0,4.0,1,3.0,1,1903,22768,1,2,0
CLIX2182,8,6,1,1.0,1,2,0,1,1,0,0,0,2.0,1,3.0,1,1903,11036,1,2,14
CLIX2183,8,6,1,1.0,1,1,0,1,1,1,0,0,3.0,1,3.0,1,2799,13063,1,1,1
CLIX2185,8,6,1,1.0,1,0,3,1,1,1,0,0,4.0,1,2.0,0,1903,11952,1,1,17
CLIX2186,8,6,1,1.0,1,1,3,1,1,1,0,0,2.0,1,2.0,1,2799,7974,1,1,17
CLIX2187,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1903,8123,1,1,13
CLIX2188,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,1903,0,1,2,0
CLIX2189,8,6,1,1.0,1,1,0,0,1,1,0,0,4.0,1,0.0,0,2799,20199,1,1,1
CLIX2190,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1903,0,1,0,17
CLIX2191,8,6,1,1.0,1,1,0,1,2,1,0,0,3.0,1,0.0,0,2799,16532,1,1,13
CLIX2192,8,6,1,1.0,1,1,0,0,1,1,0,0,3.0,1,1.0,0,2799,8891,1,2,0
CLIX2193,8,6,1,1.0,1,1,0,1,1,1,0,1,2.0,0,2.0,1,1903,0,1,2,8
CLIX2194,8,6,1,1.0,1,2,0,1,1,0,0,0,2.0,0,0.0,0,1903,0,1,1,6
CLIX2195,8,6,1,1.0,1,2,0,0,1,0,0,0,4.0,0,0.0,0,1903,0,1,1,1
CLIX2196,8,6,1,1.0,1,0,0,1,1,0,0,0,0.0,0,3.0,1,1903,0,1,1,13
CLIX2197,8,6,1,1.0,1,0,0,1,1,1,0,0,4.0,1,3.0,1,1903,12406,1,2,2
CLIX2198,8,6,1,1.0,1,0,0,1,1,0,0,0,0.0,0,0.0,0,1903,0,0,1,11
CLIX2199,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,1,2,13
CLIX2200,8,6,1,1.0,1,2,0,1,1,1,0,0,4.0,1,0.0,0,1903,28006,1,2,8
CLIX2201,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,1,3.0,1,2854,47179,1,1,13
CLIX2202,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,0,0.0,0,2087,0,1,2,4
CLIX2203,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,1903,0,1,2,14
CLIX2204,8,6,1,1.0,1,1,0,1,1,0,0,1,2.0,0,0.0,0,2648,0,1,1,17
CLIX2205,8,6,1,1.0,1,0,0,1,0,1,0,0,2.0,0,0.0,0,3682,0,1,1,14
CLIX2206,8,6,1,1.0,1,0,3,1,1,0,0,0,4.0,1,0.0,0,1903,24962,1,1,13
CLIX2207,8,6,1,1.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,0,0,13
CLIX2208,8,6,1,1.0,1,1,0,1,1,1,0,0,2.0,0,0.0,0,2799,0,1,0,16
CLIX2209,8,6,1,1.0,1,0,0,1,1,0,0,0,4.0,1,2.0,0,1903,27804,1,1,13
CLIX2210,8,6,1,1.0,1,0,0,1,1,1,0,0,3.0,0,0.0,0,1903,0,1,2,16
CLIX2211,8,6,1,1.0,1,2,0,1,1,0,0,0,3.0,0,0.0,0,1903,0,1,0,17
CLIX2212,8,6,1,1.0,1,1,0,1,2,1,0,0,4.0,0,0.0,0,2799,0,1,2,11
CLIX2213,8,6,1,1.0,1,0,0,1,1,0,0,0,2.0,0,0.0,0,1903,0,1,0,16
CLIX2214,8,6,1,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2648,0,1,2,13
CLIX2215,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,1,2,13
CLIX2216,8,6,1,1.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2648,0,1,1,13
CLIX2217,8,6,1,1.0,1,2,0,1,1,0,0,0,2.0,0,0.0,0,1903,0,0,0,1
CLIX2218,8,6,1,1.0,1,1,0,1,1,0,0,1,3.0,0,0.0,0,2648,0,0,1,13
CLIX2219,8,6,1,1.0,1,1,0,1,1,1,0,1,3.0,0,0.0,0,1903,0,1,0,13
CLIX2220,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,0,0.0,0,1903,0,1,2,1
CLIX2221,8,6,1,1.0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1903,0,0,0,8
CLIX2222,8,6,1,1.0,1,0,0,0,1,0,0,0,0.0,0,0.0,1,1903,0,1,2,0
CLIX2223,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,0,0.0,1,1903,0,1,0,8
CLIX2224,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,1,1,17
CLIX2225,8,6,1,1.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2648,0,0,2,17
CLIX2226,8,6,1,1.0,1,1,1,1,1,0,0,1,0.0,0,0.0,0,2648,0,0,1,13
CLIX2227,8,6,1,1.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,2648,0,0,2,17
CLIX2228,8,6,1,1.0,1,2,0,1,1,0,0,0,0.0,0,0.0,0,1903,0,1,0,7
CLIX2229,8,6,1,1.0,1,0,0,1,2,0,0,0,0.0,0,0.0,0,1903,0,0,1,0
CLIX2230,8,6,1,1.0,0,0,0,1,1,0,1,0,3.0,0,2.0,0,0,12725,2,2,16
CLIX2231,8,6,1,1.0,0,1,0,1,1,0,0,0,0.0,0,3.0,1,1098,20327,2,1,0
CLIX2232,8,6,1,1.0,0,0,0,1,1,1,0,0,3.0,1,1.0,1,1098,18272,2,1,17
CLIX2233,8,6,1,1.0,0,0,0,1,1,1,0,0,3.0,1,3.0,1,3571,29227,1,2,13
CLIX2234,8,6,1,1.0,0,2,0,0,1,0,0,0,4.0,1,2.0,0,1829,10913,1,2,2
CLIX2235,8,6,1,1.0,0,0,0,1,1,1,0,0,4.0,1,3.0,1,3571,25026,2,1,13
CLIX2236,8,6,1,1.0,0,1,0,1,1,1,0,0,3.0,1,0.0,0,2727,14644,1,2,13
CLIX2237,8,6,1,1.0,0,0,0,0,1,0,0,0,4.0,1,3.0,1,1829,27538,1,1,17
CLIX2238,8,6,1,1.0,0,1,0,1,1,1,0,0,2.0,1,3.0,1,4918,12115,1,1,6
CLIX2239,8,6,1,1.0,0,1,0,1,1,1,0,0,3.0,1,0.0,0,4918,13722,1,2,17
CLIX2240,8,6,1,1.0,0,0,0,0,1,0,0,0,4.0,0,0.0,0,1829,0,1,1,13
CLIX2241,8,6,1,1.0,0,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,1,17
CLIX2242,8,6,1,1.0,0,1,0,0,1,0,0,1,0.0,0,0.0,0,2574,0,0,2,1
CLIX2243,8,6,1,1.0,0,1,0,1,1,0,0,1,0.0,0,0.0,0,3861,0,0,2,16
CLIX2244,8,6,1,1.0,0,0,0,0,1,0,0,0,0.0,0,0.0,0,1829,0,0,1,13
CLIX2245,8,6,1,1.0,0,1,0,1,0,0,0,1,0.0,0,0.0,0,2574,0,1,2,11
CLIX2246,8,6,0,2.0,1,1,0,0,1,1,0,0,3.0,1,1.0,0,2727,8469,1,2,16
CLIX2247,8,6,0,2.0,1,2,0,0,1,0,0,0,3.0,1,0.0,0,1829,13174,1,1,8
CLIX2248,8,6,0,2.0,1,2,3,0,1,0,0,0,2.0,1,0.0,0,1829,5691,1,1,15
CLIX2249,8,6,0,2.0,1,0,3,0,1,0,0,0,3.0,1,3.0,1,1829,3371,1,2,13
CLIX2250,8,6,0,2.0,1,1,0,1,1,1,0,0,2.0,0,0.0,0,2727,0,1,2,6
CLIX2251,8,6,0,2.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,1829,11123,1,1,16
CLIX2252,8,6,0,2.0,1,1,3,1,1,1,0,0,2.0,0,1.0,0,2727,0,1,1,8
CLIX2253,8,6,0,2.0,1,0,0,1,1,0,0,0,3.0,0,0.0,0,1829,0,1,1,13
CLIX2254,8,6,0,2.0,1,1,0,1,1,1,0,0,4.0,1,3.0,1,4918,27487,1,1,8
CLIX2255,8,6,0,2.0,1,2,0,1,0,1,0,0,3.0,0,0.0,0,3571,0,1,1,13
CLIX2257,8,6,0,2.0,1,1,0,1,1,1,0,0,2.0,0,0.0,0,2727,0,1,2,8
CLIX2258,8,6,0,2.0,1,1,3,1,1,1,0,0,4.0,0,0.0,0,2727,0,1,2,17
CLIX2259,8,6,0,2.0,1,0,0,1,1,0,0,0,4.0,0,0.0,0,1829,0,1,1,0
CLIX2260,8,6,0,2.0,1,1,3,0,1,0,0,1,4.0,0,0.0,1,2574,0,1,2,11
CLIX2261,8,6,0,2.0,1,1,0,1,1,1,0,1,4.0,0,0.0,0,2574,0,1,0,8
CLIX2262,8,6,0,2.0,1,2,0,1,1,0,0,0,0.0,0,0.0,0,1829,0,0,1,14
CLIX2263,8,6,0,2.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2574,0,1,2,8
CLIX2264,8,6,0,2.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,2574,0,1,2,8
CLIX2265,8,6,0,2.0,1,1,0,0,1,0,0,1,0.0,0,0.0,0,2574,0,1,1,7
CLIX2266,8,6,0,2.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,1829,0,1,0,15
CLIX2267,8,6,0,2.0,1,1,0,0,1,1,0,1,0.0,0,0.0,0,2574,0,1,1,17
CLIX2268,8,6,0,2.0,1,1,0,1,2,1,0,1,0.0,0,0.0,0,2013,0,1,2,4
CLIX2269,8,6,0,2.0,1,1,0,1,1,0,0,1,0.0,0,0.0,0,2574,0,1,0,8
CLIX2270,8,6,0,2.0,1,2,0,1,1,0,0,1,0.0,0,0.0,0,2743,0,0,1,16
CLIX2271,8,6,0,2.0,1,1,0,1,1,1,0,1,0.0,0,0.0,0,1829,0,1,1,1
CLIX2272,8,6,0,2.0,1,2,0,0,1,0,0,0,0.0,0,0.0,0,1829,0,0,2,10
CLIX2273,8,6,1,1.0,1,0,0,1,1,0,0,0,4.0,1,0.0,0,2743,31037,1,2,6
CLIX2274,8,6,1,1.0,1,2,0,1,1,1,0,0,4.0,1,3.0,1,1893,18269,2,1,13
CLIX2275,8,6,1,1.0,1,1,3,1,1,1,0,0,4.0,1,1.0,0,2727,11272,1,2,11
CLIX2276,8,6,1,1.0,1,2,0,1,1,1,0,0,4.0,1,3.0,1,1829,17944,1,2,0
CLIX2277,8,6,1,1.0,1,1,0,1,1,1,0,1,3.0,1,0.0,0,1829,23262,1,2,13
CLIX2278,8,6,1,1.0,1,1,0,0,1,1,0,1,3.0,1,2.0,0,1829,20099,1,2,16
CLIX2279,8,6,1,1.0,0,0,0,1,1,0,0,0,1.0,1,3.0,1,0,25068,2,1,7
CLIX2280,8,6,1,1.0,0,0,0,1,1,1,0,0,4.0,1,3.0,1,0,40116,3,2,8
CLIX2281,8,6,1,1.0,0,0,0,1,1,0,1,0,3.0,1,2.0,0,0,17724,2,2,16
CLIX2282,8,6,1,1.0,0,1,1,1,1,0,0,0,3.0,1,2.0,0,2184,6505,1,2,6
CLIX2283,8,6,1,1.0,0,1,0,0,1,1,0,0,3.0,1,2.0,0,2915,10035,1,1,13
CLIX2284,8,6,1,1.0,0,1,0,1,0,0,0,0,4.0,1,3.0,1,1829,24777,1,1,0
CLIX2285,8,6,1,1.0,0,1,0,1,0,0,0,1,0.0,0,0.0,0,2574,0,1,1,17
CLIX2286,8,6,1,2.0,0,0,0,1,1,0,0,0,3.0,1,3.0,1,1098,11643,1,1,13
CLIX2287,8,6,1,2.0,0,0,0,0,2,1,0,0,2.0,1,2.0,0,1829,12592,2,2,17
CLIX2288,8,6,1,2.0,0,1,0,0,1,1,0,0,2.0,1,3.0,1,3088,13253,1,1,15
CLIX2289,8,6,1,2.0,0,0,0,1,1,0,0,0,4.0,1,2.0,0,1829,8044,1,1,8
CLIX2290,8,6,1,2.0,0,0,0,1,1,1,0,0,3.0,1,3.0,1,1829,16171,1,1,13
CLIX2291,8,6,1,2.0,0,2,0,1,1,1,0,0,4.0,1,0.0,0,1829,11583,1,2,11
CLIX2292,8,6,1,2.0,0,0,0,1,1,0,0,0,3.0,1,0.0,0,2743,35054,0,1,13
CLIX2293,8,6,1,2.0,0,0,0,0,1,1,0,0,2.0,0,0.0,0,3571,0,1,2,11
CLIX2294,8,6,1,2.0,0,1,0,0,1,1,0,0,4.0,1,2.0,0,2727,27031,1,1,8
CLIX2295,8,6,0,2.0,0,1,0,1,1,0,0,1,0.0,0,0.0,0,2504,0,0,2,16
CLIX2296,8,6,0,2.0,0,1,0,0,1,1,0,0,2.0,1,0.0,0,2727,13756,1,2,17
CLIX2297,8,6,0,2.0,0,1,0,1,1,0,0,1,0.0,0,0.0,0,2574,0,1,1,8
CLIX2298,4,1,0,2.0,1,1,0,0,0,1,0,1,3.0,0,0.0,0,1649,0,1,1,4
CLIX2299,10,6,0,2.0,0,0,3,0,1,1,0,0,3.0,1,0.0,0,828,19481,1,2,8
CLIX2300,10,6,0,2.0,0,0,0,1,1,0,0,0,3.0,1,0.0,0,0,23254,1,1,13
CLIX2301,1,0,0,1.0,1,1,0,1,0,0,0,0,4.0,0,3.0,1,4453,7213,3,2,8
CLIX2302,1,0,0,1.0,1,0,0,1,1,0,0,0,2.0,1,0.0,0,2204,7595,3,1,8
CLIX2303,1,0,1,1.0,1,0,3,1,1,0,0,0,4.0,0,3.0,1,4453,10812,2,1,7
CLIX2304,1,0,1,1.0,1,0,3,0,2,0,0,0,3.0,0,3.0,1,4431,15549,3,2,6
CLIX2305,1,0,1,1.0,1,0,0,1,1,1,0,0,4.0,0,3.0,1,3207,18560,3,1,14
CLIX2306,1,0,1,1.0,1,0,3,0,1,0,1,0,4.0,0,3.0,1,4138,28603,3,1,13
CLIX2307,1,0,1,1.0,1,1,0,1,1,0,0,0,0.0,0,0.0,0,1788,21238,3,2,13
CLIX2308,1,0,1,1.0,1,0,0,1,1,1,0,0,2.0,1,2.0,0,2708,12007,3,2,6
CLIX2309,1,0,1,1.0,1,0,3,0,1,0,0,0,4.0,1,1.0,1,1144,6413,3,0,13
CLIX2310,1,0,1,1.0,1,1,0,1,1,1,0,0,2.0,0,2.0,0,3667,19634,2,2,3
CLIX2311,1,0,1,1.0,1,0,0,1,1,0,0,0,2.0,0,2.0,0,1144,22485,3,1,8
CLIX2312,1,0,1,1.0,1,1,3,1,1,1,1,0,0.0,0,2.0,0,2616,23656,3,1,11
CLIX2313,1,0,1,1.0,1,0,3,1,1,0,0,0,3.0,1,2.0,1,2248,19330,3,1,13
CLIX2314,1,0,1,1.0,1,1,3,0,2,0,0,0,3.0,0,1.0,0,5658,14137,3,1,14
CLIX2315,1,0,1,1.0,1,0,3,1,1,0,0,0,2.0,1,2.0,1,5501,14783,3,1,0
CLIX2316,1,0,1,1.0,1,0,0,1,1,1,0,0,3.0,0,3.0,1,3115,10563,2,2,7
CLIX2318,1,0,1,1.0,1,2,0,0,1,0,0,0,2.0,1,3.0,1,3299,16686,3,2,11
CLIX2319,1,0,0,1.0,1,0,0,0,1,0,0,0,4.0,0,0.0,0,2195,16115,3,0,8
CLIX2320,1,0,0,1.0,1,2,3,1,1,0,0,0,2.0,0,0.0,0,2110,9656,3,2,8
CLIX2321,1,0,0,1.0,1,0,3,0,1,0,0,0,4.0,0,0.0,0,2110,24114,3,2,8
CLIX2322,1,0,0,1.0,1,0,0,0,1,1,0,0,4.0,1,0.0,0,3209,9856,3,1,3
CLIX2323,1,0,0,1.0,1,0,3,1,1,1,0,0,4.0,1,0.0,0,3023,11846,2,1,0
CLIX2324,1,0,0,1.0,1,2,3,1,1,0,0,0,3.0,1,0.0,0,2294,13538,2,1,13
CLIX2325,1,0,0,1.0,1,0,0,1,1,0,0,0,3.0,1,0.0,0,3207,4305,3,2,17
CLIX2326,1,0,0,1.0,1,2,2,1,1,0,1,0,4.0,0,0.0,1,4133,6297,2,1,14
CLIX2327,1,0,0,1.0,1,0,3,0,1,0,0,0,4.0,0,2.0,0,2204,7960,3,1,13
CLIX2328,1,0,0,1.0,1,2,0,1,1,0,0,0,4.0,0,2.0,0,2112,12438,3,2,17
CLIX2329,1,5,1,1.0,1,0,3,0,1,0,0,0,2.0,1,3.0,1,2382,35245,3,1,1
CLIX2330,1,5,1,1.0,1,0,0,1,1,0,0,0,4.0,1,3.0,1,1428,14023,3,2,8
CLIX2331,1,5,1,1.0,1,1,3,0,1,0,0,0,3.0,0,3.0,1,2107,17224,2,1,14
CLIX2332,1,5,1,1.0,1,1,0,1,1,0,0,0,2.0,1,0.0,0,2153,16646,3,1,11
CLIX2333,1,5,1,1.0,1,1,3,1,1,0,0,0,2.0,1,0.0,1,1822,17053,3,2,7
CLIX2334,1,5,1,1.0,1,0,3,1,1,1,0,0,4.0,0,0.0,0,4231,31631,3,2,14
CLIX2335,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,3.0,1,3579,16405,3,1,11
CLIX2336,1,5,1,1.0,1,0,3,0,1,0,0,0,2.0,1,0.0,0,1428,19905,3,1,10
CLIX2337,1,5,1,1.0,1,1,3,1,1,1,0,0,2.0,1,3.0,1,2978,35603,1,1,11
CLIX2338,1,5,1,1.0,1,0,3,1,1,0,0,0,3.0,1,0.0,1,2821,16803,3,1,14
